Weight	Word_1	Part_1	Word_2	Part_2	Text_constants_front	Text_constants_back
100	Was ist für einen Versuch kennzeichnend?	Strafprozessordnung & Starfgesezbuch	"Der Täter setzt nach seiner Vorstellung von Tat zur Verwirklichung des Tatbestandes unmittelbar an. Er überschreitet die Schwelle des ""Jetzt geht es los""."	Strafprozessordnung & Starfgesezbuch	40,19,2	40,21,7
100	Welche Täterschaftsformen gibt es?	Strafprozessordnung & Starfgesezbuch	Alleintäterschaft; Mittäterschaft und ;mittelbare Täterschaft	Strafprozessordnung & Starfgesezbuch	40,10,3	40,19,3
100	Welche Teilnahmeformen gibt es?	Strafprozessordnung & Starfgesezbuch	Anstiftung und Beihilfe	Strafprozessordnung & Starfgesezbuch	40,15,2	40,23,1
100	Was ist ein Offizialdelikt?	Strafprozessordnung & Starfgesezbuch	Ein Delikt welches der Staat von Amtswegen verfolgen muss. Alle Verbrechen und die meisten Vergehen sind Offizialdelikte.	Strafprozessordnung & Starfgesezbuch	40,27,1	40,19,6
100	Was ist ein Privatklagedelikt?	Strafprozessordnung & Starfgesezbuch	Der Staat überlässt es dem Opfer Geringes öffentliches Interesse gegen den Täter vorzugehen. Insbesondere bei geringen Nachbarstreitigkeiten ist dieses der Fall.	Strafprozessordnung & Starfgesezbuch	40,14,2	40,19,8
100	Welche beide Formen von Antragsdelikten kennen Sie und wie unterscheiden sie sich	Strafprozessordnung & Starfgesezbuch	Beim absoluten Antragsdelikt darf der Staat nur verfolgen wenn der Antragsberechtigte einen Strafantrag stellt. Beim relativen Antragsdelikt darf der Staat auch ohne Strafantrag verfolgen wenn ein besonderes öffentliches Interesse vorliegt.;Beim absoluten Antragsdelikt darf der Staat die Straftat nur verfolgen wenn der Antragsberechtigte einen Strafantrag stellt. Ohne diesen Antrag ist eine Strafverfolgung durch den Staat unmöglich selbst wenn der Sachverhalt klar ist.;Merkmal: Der Strafantrag ist eine zwingende Voraussetzung für die Strafverfolgung (eine sogenannte Prozessvoraussetzung).;Formel: Kein Antrag → Keine Strafverfolgung.;Beispiele: In der Regel Beleidigung (§ 185 StGB) oder Hausfriedensbruch.;Beim relativen Antragsdelikt ist zwar im Prinzip ein Strafantrag notwendig; aber der Staat kann die Tat auch ohne Antrag verfolgen wenn ein besonderes öffentliches Interesse an der Bestrafung vorliegt.;Merkmal: Der Staat kann das fehlende private Interesse des Opfers durch ein übergeordnetes öffentliches Interesse ersetzen und so die Verfolgung aufnehmen.;Öffentliches Interesse: Ein solches Interesse liegt oft vor bei schweren Folgen oder einer Bedrohung für die Allgemeinheit.;Formel: Kein Antrag → Strafverfolgung möglich falls öffentliches Interesse besteht.;Beispiel: Bestimmte Fälle der einfachen Körperverletzung (§ 223 StGB).	Strafprozessordnung & Starfgesezbuch	40,19,4	14,60,22
100	Welche Formalien sind hinsichtlich des Strafantrags zu beachten?	Strafprozessordnung & Starfgesezbuch	Der Strafantrag muss schriftlich gestellt werden. Er muss binnen drei Monaten nach Kenntniserlangung von Tat und Täter gestellt werden.	Strafprozessordnung & Starfgesezbuch	40,20,3	40,21,6
100	Nennen Sie absolute Antragsdelikte!	Strafprozessordnung & Starfgesezbuch	Hausfriedensbruch; Beleidigung; Haus- und; Familiendiebstahl	Strafprozessordnung & Starfgesezbuch	40,17,2	40,13,4
100	Was bewirkt die Rücknahme des Strafantrags bei einem absoluten Antragsdelikt?	Strafprozessordnung & Starfgesezbuch	Es fehlen die Prozessvoraussetzungen. Die Straftat darf nicht mehr verfolgt werden. Das Verfahren muss eingestellt werden. Der Antragssteller trägt ein Kostenrisiko.	Strafprozessordnung & Starfgesezbuch	40,18,4	40,22,7
100	Welche Hauptstrafen gibt es?	Strafprozessordnung & Starfgesezbuch	Geld- und Freiheitsstrafe.	Strafprozessordnung & Starfgesezbuch	40,13,2	40,26,1
100	Nennen Sie Mindest- und Höchstmaß der Geldstrafe und der zeitigen Freiheitsstrafe!	Strafprozessordnung & Starfgesezbuch	Geldstrafe: 5 bis 320 Tagessätze zu je 1 bis 30000 Euro;Freiheitsstrafe: 1 Monat bis 15 Jahre oder lebenslange Freiheitsstrafe	Strafprozessordnung & Starfgesezbuch	40,19,4	40,20,6
100	"Definiere Sie ""Diebstahl"""	Strafprozessordnung & Starfgesezbuch	Wegnahme einer fremden beweglichen Sache in rechtswidriger Zueignungsabsicht für sich oder Dritte.	Strafprozessordnung & Starfgesezbuch	40,25,1	40,18,5
100	"Was ist nach § 243 StGB ein ""Besonders schwerer Fall des Diebstahls"""	Strafprozessordnung & Starfgesezbuch	Einbruch (einstieg) mit einem falschen Schlüssel;Verschlossenen Behältnis oder eine andere Schutzvorrichtung gegen Wegnahme besonders gesichert;gewerbsmäßig;Kirchendiebstahl;Diebstahl aus öffentlichen Ausstellung;ausnutzen der Hilflosigkeit ein Unglücksfall oder gemeine Gefahr;mit Handfeuerwaffen oder Sprengstoff	Strafprozessordnung & Starfgesezbuch	40,22,3	30,23,13
100	"Wie kann man nach § 224 StGB ""Gefährliche Körperverletzung"" begehen?"	Strafprozessordnung & Starfgesezbuch	durch Beifügung von Gift oder anderen Gesundheitlichen Stoffen mittels einer Waffe oder eines anderen gefährlichen Werkzeuges mittels eines hinterlistigen Überfalls mit einem anderen Beteiligten gemeinschaftlich	Strafprozessordnung & Starfgesezbuch	40,16,4	40,22,9
100	§ 33 StGB Notwehrüberschreitung(Notwehrexzess)	Strafprozessordnung & Starfgesezbuch	Generell ist die Notwehrüberschreitung strafbar:;Straffrei nur unter diesen 3 Entschuldigungsgründen sind:;Flucht;Verwirrung;Schrecken	Strafprozessordnung & Starfgesezbuch	40,15,3	40,14,9
100	"Was ist nach §§ 16 – 17 StGB ""Irrtum über Tatumständen/Verbotsirrtum"""	Strafprozessordnung & Starfgesezbuch	Geläufiger: Putativnotwehr (vermeintliche Notwehr)	Strafprozessordnung & Starfgesezbuch	40,7,10	40,24,2
100	"Was ist ein ""Rechtfertigender Notstand"" nach § 34 StGB?"	Strafprozessordnung & Starfgesezbuch	Wer in einer gegenwärtigen nicht anders abwendbaren Gefahr für Leben oder Leib oder Freiheit oder Ehre oder Eigentum oder ein anderes Rechtsgut eine Tat begeht um die Gefahr von sich oder einem anderen abzuwenden handelt nicht rechtswidrig wenn bei Abwägung der widerstreitenden Interessen namentlich der betroffenen Rechtsgüter und des Grades der ihnen drohenden Gefahren das geschützte Interesse das beeinträchtigte wesentlich überwiegt. Dies gilt jedoch nur soweit die Tat ein angemessenes Mittel ist die Gefahr abzuwenden.	Strafprozessordnung & Starfgesezbuch	40,13,4	26,36,14
100	"Was ist ein ""Entschuldigender Notstand"" nach § 35 StGB?"	Strafprozessordnung & Starfgesezbuch	Wer in einer gegenwärtigen nicht anders abwendbaren Gefahr für Leben oder Leib oder Freiheit oder Ehre oder Eigentum oder ein anderes Rechtsgut eine rechtswidrige Tat begeht um die Gefahr von sich einem Angehörigen oder einer anderen ihm nahestehenden Person abzuwenden handelt ohne Schuld. Dies gilt nicht wenn die Gefahr selbst verursacht wurde.	Strafprozessordnung & Starfgesezbuch	40,13,4	33,28,12
100	"Was ist ""Diebstahl"" nach § 242 StGB?"	Strafprozessordnung & Starfgesezbuch	Wegnahme einer fremden beweglichen Sache in rechtswidriger Zueignungsabsicht für sich oder Dritte.	Strafprozessordnung & Starfgesezbuch	40,17,2	40,18,5
100	"Was ist ""Unterschlagung"" nach § 246 StGB?"	Strafprozessordnung & Starfgesezbuch	Im Unterschied zum Diebstahl braucht der Täter nicht wegnehmen!;Der Täter hat die fremde bewegliche Sache in Alleingewahrsam die er sich oder einem Dritten rechtswidrig zueignet.	Strafprozessordnung & Starfgesezbuch	40,20,2	40,21,8
100	"Was ist nach § 249 StGB ein ""Raub""?"	Strafprozessordnung & Starfgesezbuch	(Hauen dann Klauen);Mit Gewalt unter Anwendung von Drohungen mit gegenwärtiger Gewalt für Leib und Leben.	Strafprozessordnung & Starfgesezbuch	40,17,2	40,16,6
100	"Was ist nach § 252 StGB ein ""Räuberischer Diebstahl""?"	Strafprozessordnung & Starfgesezbuch	(Hauen dann Klauen);Wer bei einem Diebstahl auf frischer Tat betroffen gegen eine Person Gewalt verübt oder Drohungen mit gegenwärtiger Gefahr für Leib oder Leben anwendet um sich Besitz des gestohlenen Gutes zu erhalten ist gleich einem Räuber zu bestrafen.	Strafprozessordnung & Starfgesezbuch	40,17,3	37,24,10
100	"Was ist nach § 257 StGB ""Begünstigung""?"	Strafprozessordnung & Starfgesezbuch	Begünstigung liegt vor wenn jemand einem anderen der eine rechtswidrige Tat begangen hat in der Absicht Hilfe leistet ihm die Vorteile der Tat zu sichern.;Der vollständige Abs. 1 des §257 StGB besagt: Wer einem anderen der eine rechtswidrige Tat begangen hat in der Absicht Hilfe leistet ihm die Vorteile der Tat zu sichern wird mit Freiheitsstrafe bis zu fünf Jahren oder mit Geldstrafe bestraft.	Strafprozessordnung & Starfgesezbuch	40,19,2	30,32,12
100	"Was ist nach § 259 StGB ""Hehlerei""?"	Strafprozessordnung & Starfgesezbuch	Wer die Sachen die aus einer rechtswidrigen Tat stammen sich verschafft (Kauft oder schenken lässt) hilft diese abzusetzen (für den Vortäter).	Strafprozessordnung & Starfgesezbuch	40,17,2	40,19,7
100	Was regelt das Bürgerliche Recht und in welchem Gesetz sind die grundsätzlichen Regelungen enthalten?	Bürgergesetzbuch	Das Bürgerliche Recht regelt der Rechtsbeziehungen der Bürger untereinander. Die grundsätzlichen Regelungen sind im BGB enthalten.	Bürgergesetzbuch	40,19,5	40,17,7
101	Welche Funktion haben die Jedermannsrechte bzw. Rechtfertigungsgründe?	Bürgergesetzbuch	Sie erlauben es jedermann in bestimmten Situationen eine unerlaubte Handlung zu begehen ohne dafür Schadensersatz leisten zu müssen bzw. einen Straftatbestand tatbestandsmäßig zu verletzen ohne dafür bestraft zu werden.	Bürgergesetzbuch	40,22,3	40,21,10
102	Was unterscheidet Eigentümer und Besitzer?	Bürgergesetzbuch	Der Eigentümer hat die rechtliche Verfügungsgewalt; der Besitzer hat die tatsächliche Verfügungsgewalt.	Bürgergesetzbuch	40,20,2	40,16,6
103	Was ist eine nicht öffentliche Stelle?	Bürgergesetzbuch	Es sind natürliche und juristische Personen & Gesellschaften & andere Personenvereinigungen.	Bürgergesetzbuch	40,18,2	40,22,4
104	Was ist ein Besitzdiener?	Bürgergesetzbuch	Der Besitzdiener übt die tatsächliche Gewalt im Auftrag des Besitzers über dessen Besitz aus. Er unterliegt seinen Weisungen und hat die ihm übertragenden Selbsthilferechte des Besitzer.	Bürgergesetzbuch	40,25,1	40,19,9
105	Was versteht man unter dem Hausrecht?	Bürgergesetzbuch	Das Hausrecht beinhaltet die Entscheidungsbefugnis darüber wer sich innerhalb der geschützten Räume bzw. des befriedeten Besitztums aufhalten darf und welche Regeln im Hausrechtsbereich gelten (Hausordnung).	Bürgergesetzbuch	40,18,2	40,19,10
106	Ein Sicherheitsmitarbeiter führt an drei aufeinander folgenden Tagen bei ein und derselben Person aus persönlichen Gründen eine Taschenkontrolle durch. Gegen welche Vorschrift hat der Sicherheitsmitarbeiter verstoßen?	Bürgergesetzbuch	Der Sicherheitsmitarbeiter hat gegen die Vorschrift des §226 Bürgerliches Gesetzbuch (BGB) – Schikaneverbot – verstoßen.	Bürgergesetzbuch	40,20,10	40,19,6
107	Nennen Sie die zentrale Schadensersatzvorschrift des BGB!	Bürgergesetzbuch	§ 823 BGB: Schadensersatz nach unerlaubten Handlungen	Bürgergesetzbuch	40,18,3	40,17,3
108	Nennen Sie bitte die beiden Formen von Schadensersatzpflichten. Wodurch unterscheiden sie sich?	Bürgergesetzbuch	Es gibt Schadensersatzpflichten aus Gefährdungshaftung und aus Verschuldenshaftung. Bei der Gefährdungshaftung ist haftungsbegründend allein die Schaffung einer Gefahr. Bei der Verschuldenshaftung muss der Eintritt des Schadens auf Vorsatz oder Fahrlässigkeit beruhen.	Bürgergesetzbuch	40,18,5	37,23,11
109	Ein vierjähriges Kind K. beschädigt mit seinem Dreirad die Lackierung des Pkw des Nachbarn N. Hat N. eine Chance seinen Schaden in Höhe von 1500 Euro bezahlt zu bekommen?	Bürgergesetzbuch	Da das Kind noch keine 7 Jahre alt ist haftet es gemäß § 828 BGB nicht selbst. In Betracht kommt allein eine Haftung der Eltern des K. gemäß § 832 BGB wenn diese ihrer Aufsichtspflicht nicht genügt haben. Anderenfalls müsste N. seine Vollkaskoversicherung in Anspruch nehmen bzw. er müsste den Schaden selbst bezahlen	Bürgergesetzbuch	40,20,8	34,25,12
110	Können die für Sachen geltenden Vorschriften auch auf Tiere angewendet werden?	Bürgergesetzbuch	Nur soweit keine anderen Vorschriften (z.B. Tier- und Artenschutzgesetze) dagegen sprechen.	Bürgergesetzbuch	40,18,4	40,22,4
111	Wie unterscheiden sich im BGB Notwehr und Notstand voneinander?	Bürgergesetzbuch	Bei Notwehr geht der Angriff von einem Menschen aus bei einem Angriffs Notstand spricht man von Gefahr (Sache oder Mensch oder Natur) beim Verteidigungs Notstand geht die Gefahr von einer Sache aus.	Bürgergesetzbuch	40,20,3	40,21,9
112	Kann ein Mitarbeiter eines Sicherheitsunternehmens einen Anspruch notfalls mit Gewalt durchsetzen?	Bürgergesetzbuch	Wenn die Voraussetzungen der Selbsthilfe nach § 229 BGB vorliegen.	Bürgergesetzbuch	40,23,4	40,15,4
113	Welche Grenzen der Abwehr bei Vorliegen einer verbotenen Eigenmacht sind Ihnen bekannt?	Bürgergesetzbuch	Die Gewaltanwendung muss erforderlich sein und darf nicht über das erforderliche Maß hinausgehen.	Bürgergesetzbuch	40,21,4	40,18,5
114	Wer kann außer dem Besitzer die Selbsthilfe nach § 859 Abs. 1 BGB noch durchführen?	Bürgergesetzbuch	Nach § 860 BGB ist der Besitzdiener dazu ebenso befugt.	Bürgergesetzbuch	40,20,4	40,17,3
115	Gibt es einen Fall bei dem wegen Selbsthilfehandlungen nach §229 BGB Schadenersatz zu leisten ist?	Bürgergesetzbuch	Bei Vornahme der Handlungen in der irrigen Annahme die Voraussetzungen lägen vor auch wenn der Irrtum nicht fahrlässig begangen wurde (Irrtümliche Selbsthilfe).	Bürgergesetzbuch	40,15,6	40,19,8
116	Der § 858 BGB beschreibt die verbotene Eigenmacht. Erläutern Sie den Begriff verbotene Eigenmacht?	Bürgergesetzbuch	"Verbotene Eigenmacht besteht wenn ohne (oder gegen) den Willen des Besitzers der Besitz&xnbsp;entzogen oder gestört wird. Der durch Verboten Eigenmacht erlangte Besitz ist fehlerhaft. Der ""neue Besitzer"" hat keine Selbsthilfe Rechte"	Bürgergesetzbuch	40,23,4	39,22,10
117	Erläutern Sie die Voraussetzungen für eine Handlung im Rahmen der erlaubten Selbsthilfe	Bürgergesetzbuch	Es muss ein Anspruch Bestehen der ohne eingreifen Verhindert oder wesentlich Erschwert wird und obrigkeitliche Hilfe nicht rechtzeitig zu erlangen ist.	Bürgergesetzbuch	40,21,4	40,20,7
118	Sind Tiere eine Sache?	Bürgergesetzbuch	Nein Tiere sind keine Sache werden im Recht aber wie eine Sache behandelt.Tiere werden durch besondere Gesetze geschützt.	Bürgergesetzbuch	40,22,1	40,19,6
119	Was verstehen Sie unter Angriffsnotstand?	Bürgergesetzbuch	Der Eigentümer einer Sache darf mich nicht daran hindern auf seine Sache einzuwirken um eine Gefahr zu beseitigen. Verhältnismäßigkeit nach §904 BGB beachten.	Bürgergesetzbuch	40,20,2	40,21,7
120	Bitte nennen Sie zwei Gefährdungshaftungen!	Bürgergesetzbuch	Gefährdungshaftung des Tierhalters gemäß § 833 BGB und Gefährdungshaftung des Kraftfahrzeughalters gemäß § 7 StVG.	Bürgergesetzbuch	40,21,2	40,18,6
121	Was versteht man unter verbotener Eigenmacht?	Bürgergesetzbuch	Verbotene Eigenmacht ist jede unbefugte Störung oder Wegnahme des Besitzes (der tatsächlichen Herrschaft über eine Sache) die nicht durch das Gesetz gestattet ist.;Die Rechtsfolge ist dass der Besitzer sich nach §859 BGB der verbotenen Eigenmacht erwehren darf (Besitzwehr und Besitzkehr) und gegen den Störer einen Anspruch nach §862 BGB auf Beseitigung der Störung und auf Wiederherstellung des früheren Zustands hat.	Bürgergesetzbuch	40,22,2	30,31,13
122	Was verstehen Sie unter einem Anspruch im Sinne des BGB? Bilden Sie dazu ein Beispiel	Bürgergesetzbuch	Ansprüche sind Handlung oder Unterlassung die man sonnst auch vor Gericht einklagen könnte. z.B. Herausgabe der Personalien Rückgabe einer Sache	Bürgergesetzbuch	40,20,4	40,19,7
123	Was bedeutet der Grundsatz der Verhältnismäßigkeit beim Verteidigungsnotstand nach § 228 BGB	Bürgergesetzbuch	Es muss das Mittel gewählt werden das die Gefahr (Sicher) beseitigt und dabei am wenigsten Schaden verursacht. Eine Flucht ist immer in Betracht zu ziehen	Bürgergesetzbuch	40,17,5	40,21,7
124	Definieren Sie die rechtliche Stellung des Verlierers und des Finders	Bürgergesetzbuch	Der Verlierer ist immer noch Eigentümer der Finder jedoch Besitzer.	Bürgergesetzbuch	40,22,3	40,21,3
125	Benennen Sie ab welchem Wert einer gefundenen Sache diese angezeigt aufbewahrt und abgeliefert werden muss.	Bürgergesetzbuch	Ab einem Wert von 10 Euro.	Bürgergesetzbuch	40,20,5	40,12,2
126	Der gesetzliche Finderlohn ist wie hoch?	Bürgergesetzbuch	Bis 500 Euro Wert der gefundenen Sache beträgt der Finderlohn 5% (mehr als 500 Euro 3%) bei Tieren generell 3% des Wertes	Bürgergesetzbuch	40,19,2	40,23,5
127	Kann der Finder Eigentum an der gefundenen Sache erwerben?	Bürgergesetzbuch	Ja. Nach Ablauf von sechs Monaten nach der Anzeige bei der zuständigen Stelle.	Bürgergesetzbuch	40,18,3	40,25,3
128	Gibt es Besonderheiten bei einem Fund in einem Geschäftsraum. Wenn ja: welche?	Bürgergesetzbuch	Der Finder des Fundes ist nur „Entdecker“ der rechtliche Finder und damit Besitzer ist der Geschäftsführer bzw. sein Vertreter	Bürgergesetzbuch	40,18,4	40,20,6
129	Was ist bei einem Fund in einer Behörde oder im öffentlichen Verkehrsmittel zu beachten?	Bürgergesetzbuch	Die Fundsache ist unverzüglich abzugeben erst ab einem Wert von 50 Euro besteht ein Anspruch auf Finderlohn in der Hälfte des sonst üblichen Finderlohns die Bedienstete haben keinen Finderlohnanspruch.	Bürgergesetzbuch	40,21,4	40,21,9
100	Welche Verordnungen enthalten die gewerberechtlichen Grundlagen für das Private Sicherheitsgewerbe (Bewachungsgewerbe)?	Gewerbeordnung	Gewerbeordnung und Bewachungsverordnung	Gewerbeordnung	40,19,6	40,19,2
100	Wann ist grundsätzlich von einer Bewachung im Sinne der GewO auszugehen?	Gewerbeordnung	Es müssen fremde Personen oder Sachen bewacht werden durch Personen von gewisser Dauer oder mittels wiederkehrender Kontrollen (aktive Obhutstätigkeit).	Gewerbeordnung	40,17,4	40,18,8
100	Welche Voraussetzungen muss ein Unternehmer erfüllen?	Gewerbeordnung	Zuverlässigkeit;Mittel oder Sicherheiten nachweisen (Haftpflichtversicherung);Sachkundeprüfung §34 a	Gewerbeordnung	40,17,3	40,19,5
100	Welche Voraussetzungen muss ein Mitarbeiter erfüllen?	Gewerbeordnung	Zuverlässigkeit vollendetes 18. Lebensjahres mindestens Unterrichtung nach §34a Eignung für die jeweilige Aufgabe	Gewerbeordnung	40,17,3	40,18,6
100	Für welche Tätigkeitsfelder ist eine Sachkundeprüfung erforderlich und warum ist diese Prüfung gefordert?	Gewerbeordnung	Citystreifen;Einzelhandelsdetektiv;Diskothekentürsteher;Leitende Funktion bei der Bewachung von zugangsgeschützten Großveranstaltungen und Flüchtlingsunterkünften.;Es sind so genannte konfliktträchtige Tätigkeitsfelder (denn die Kunden sind sehr unterschiedlich) nicht selten gehören sie Randgruppen an. Die Aufgabenwahrnehmung erfolgt häufig in Konfliktsituationen	Gewerbeordnung	40,25,4	29,27,13
100	Welche Verpflichtungen hat der Gewerbetreibende nach der GewO?	Gewerbeordnung	Er hat der zuständigen Behörde die Aufnahme und die Beendigung des Gewerbes und Standortverlegungen und Eröffnung von Zweigniederlassungen usw. anzuzeigen. Außerdem muss er der zuständigen Behörde eine Nachschau grundsätzlich während der üblichen Geschäftzeiten ermöglichen und Auskünfte erteilen.	Gewerbeordnung	40,20,3	34,23,12
100	Was ist unter der Wahrung von Geschäftsgeheimnissen zu verstehen?	Gewerbeordnung	Geschäfts- und Betriebsgeheimnisse Dritter (die die Wachperson in Ausübung des Dienstes erfahren hat) dürfen nicht unbefugt offenbart werden.	Gewerbeordnung	40,15,4	40,19,7
100	Welche Hinweise und Bestimmungen muss die Dienstanweisung enthalten?	Gewerbeordnung	Wachpersonen haben nicht die Eigenschaft und die Befugnisse eines Polizeibeamten eines Hilfspolizeibeamten oder eines sonstigen Bediensteten einer Behörde.;Schusswaffen & Hieb- oder Stoßwaffen sowie Reizstoffsprühgeräte dürfen nur mit Zustimmung des Gewerbetreibenden geführt werden.;Jeder Gebrauch dieser Waffen ist unverzüglich der zuständigen Polizeidienststelle und dem Gewerbetreibenden anzuzeigen.	Gewerbeordnung	40,16,4	28,30,13
